datetime,target,configuration,data_set,schema,world_size,com_interval,runtime_ms,runtime_vi_ms,rss_max_rank0_kb,rss_sum_all_kb,rss_min_all_kb,rss_max_all_kb,steps_total,eps_global,jdiff_maxnorm,jdiff_l2norm,jdiff_mse
2022-01-23_21:45:27,hpcclassb,../automation/jobs/gen/ds/small/24_MpiViSchema01_64.yaml,/data/data_small/,MpiViSchema01,10,64,20307,19998,33184,327756,32548,33184,5000,0.004395,5.789062,89.884140,0.080792
2022-01-23_21:45:49,hpcclassb,../automation/jobs/gen/ds/small/25_MpiViSchema02_64.yaml,/data/data_small/,MpiViSchema02,10,64,23003,22265,43456,279928,24040,43456,5000,0.004395,5.789062,89.884140,0.080792
2022-01-23_21:46:13,hpcclassb,../automation/jobs/gen/ds/small/26_MpiViSchema03_64.yaml,/data/data_small/,MpiViSchema03,10,64,23056,22689,33672,330060,32672,33672,5000,0.004395,5.789062,89.884140,0.080792
2022-01-23_21:46:38,hpcclassb,../automation/jobs/gen/ds/small/6_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,10,1,11948,11578,33248,327604,32440,33248,265,0.000000,0.037109,0.996403,0.000010
2022-01-23_21:46:52,hpcclassb,../automation/jobs/gen/ds/small/7_MpiViSchema02_1.yaml,/data/data_small/,MpiViSchema02,10,1,12709,12003,43792,280568,24044,43792,265,0.000000,0.037109,0.996403,0.000010
2022-01-23_21:47:06,hpcclassb,../automation/jobs/gen/ds/small/8_MpiViSchema03_1.yaml,/data/data_small/,MpiViSchema03,10,1,11797,11468,34484,330780,32740,34484,265,0.000000,0.037109,0.996403,0.000010
2022-01-23_21:47:20,hpcclassb,../automation/jobs/gen/ds/small/9_MpiViSchema01_2.yaml,/data/data_small/,MpiViSchema01,10,2,8698,8403,33688,327756,32444,33688,316,0.000000,0.087891,0.976927,0.000010
2022-01-23_21:47:30,hpcclassb,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,20,2,19145,18150,43692,535956,23944,43692,316,0.000000,0.087891,0.976927,0.000010
2022-01-23_21:47:51,hpcclassb,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,20,2,52442,52063,34716,663836,32644,34716,316,0.000000,0.087891,0.976927,0.000010
2022-01-23_21:48:46,hpcclassb,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,20,4,16468,16081,34368,661132,32800,34368,528,0.000000,0.091309,0.887874,0.000008
2022-01-23_21:49:04,hpcclassb,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,20,4,19208,18104,43696,535544,24008,43696,528,0.000000,0.091309,0.887874,0.000008
2022-01-23_21:49:25,hpcclassb,../automation/jobs/gen/ds/small/14_MpiViSchema03_4.yaml,/data/data_small/,MpiViSchema03,20,4,37137,36711,35016,664472,32672,35016,528,0.000000,0.091309,0.887874,0.000008
2022-01-23_21:50:04,hpcclassb,../automation/jobs/gen/ds/small/15_MpiViSchema01_8.yaml,/data/data_small/,MpiViSchema01,20,8,16798,16437,34200,659892,32680,34200,1016,0.000000,0.056152,0.609761,0.000004
2022-01-23_21:50:22,hpcclassb,../automation/jobs/gen/ds/small/16_MpiViSchema02_8.yaml,/data/data_small/,MpiViSchema02,20,8,16730,15498,43796,535440,23808,43796,1016,0.000000,0.056152,0.609761,0.000004
2022-01-23_21:50:41,hpcclassb,../automation/jobs/gen/ds/small/17_MpiViSchema03_8.yaml,/data/data_small/,MpiViSchema03,20,8,37956,37559,34440,663344,32520,34440,1016,0.000000,0.056152,0.609761,0.000004
2022-01-23_21:51:21,hpcclassb,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,20,16,19535,19125,34432,659880,32496,34432,1888,0.000000,0.092773,1.101866,0.000012
2022-01-23_21:51:43,hpcclassb,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,20,16,20571,19553,43704,535348,24076,43704,1888,0.000000,0.092773,1.101866,0.000012
2022-01-23_21:52:05,hpcclassb,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,20,16,53445,53077,34456,662144,32504,34456,1888,0.000000,0.092773,1.101866,0.000012
2022-01-23_21:53:00,hpcclassb,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,20,32,28012,27331,33948,659656,32684,33948,3936,0.000000,0.047852,0.563049,0.000003
2022-01-23_21:53:31,hpcclassb,../automation/jobs/gen/ds/small/22_MpiViSchema02_32.yaml,/data/data_small/,MpiViSchema02,20,32,27278,26320,43700,536036,24004,43700,3936,0.000000,0.047852,0.563049,0.000003
2022-01-23_21:54:00,hpcclassb,../automation/jobs/gen/ds/small/23_MpiViSchema03_32.yaml,/data/data_small/,MpiViSchema03,20,32,66199,65794,34472,663556,32496,34472,3936,0.000000,0.047852,0.563049,0.000003
2022-01-23_21:55:08,hpcclassb,../automation/jobs/gen/ds/small/24_MpiViSchema01_64.yaml,/data/data_small/,MpiViSchema01,20,64,23436,23008,33708,659584,32668,33708,5000,0.004395,5.789062,90.172714,0.081311
2022-01-23_21:55:33,hpcclassb,../automation/jobs/gen/ds/small/25_MpiViSchema02_64.yaml,/data/data_small/,MpiViSchema02,20,64,24637,23333,43748,535464,23968,43748,5000,0.004395,5.789062,90.172714,0.081311
2022-01-23_21:55:58,hpcclassb,../automation/jobs/gen/ds/small/26_MpiViSchema03_64.yaml,/data/data_small/,MpiViSchema03,20,64,47021,46598,34260,663048,32524,34260,5000,0.004395,5.789062,90.172714,0.081311
2022-01-23_21:56:47,hpcclassb,../automation/jobs/gen/ds/small/6_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,20,1,34766,34382,34208,660612,32760,34208,265,0.000000,0.037109,0.996403,0.000010
2022-01-23_21:57:24,hpcclassb,../automation/jobs/gen/ds/small/7_MpiViSchema02_1.yaml,/data/data_small/,MpiViSchema02,20,1,33192,32338,43716,535612,23876,43716,265,0.000000,0.037109,0.996403,0.000010
2022-01-23_21:57:59,hpcclassb,../automation/jobs/gen/ds/small/8_MpiViSchema03_1.yaml,/data/data_small/,MpiViSchema03,20,1,118991,118601,34756,664300,32652,34756,265,0.000000,0.037109,0.996403,0.000010
2022-01-23_21:59:59,hpcclassb,../automation/jobs/gen/ds/small/9_MpiViSchema01_2.yaml,/data/data_small/,MpiViSchema01,20,2,21984,21590,33960,660656,32672,33960,316,0.000000,0.087891,0.976927,0.000010
2022-01-23_22:00:23,hpcclassb,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,30,2,40097,38620,43888,789932,23852,43888,316,0.000000,0.087891,0.978549,0.000010
2022-01-23_22:01:05,hpcclassb,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,30,2,197131,196678,34240,991820,32624,34240,316,0.000000,0.087891,0.978549,0.000010
2022-01-23_22:04:24,hpcclassb,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,30,4,33252,32827,34368,988700,32720,34368,528,0.000000,0.091309,0.887965,0.000008
2022-01-23_22:04:59,hpcclassb,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,30,4,35396,34229,43824,789944,23916,43824,528,0.000000,0.091309,0.887965,0.000008
2022-01-23_22:05:36,hpcclassb,../automation/jobs/gen/ds/small/14_MpiViSchema03_4.yaml,/data/data_small/,MpiViSchema03,30,4,161773,161273,34292,991888,32580,34292,528,0.000000,0.091309,0.887965,0.000008
2022-01-23_22:08:19,hpcclassb,../automation/jobs/gen/ds/small/15_MpiViSchema01_8.yaml,/data/data_small/,MpiViSchema01,30,8,37968,37457,34280,988868,32660,34280,1016,0.000000,0.056152,0.609827,0.000004
2022-01-23_22:08:59,hpcclassb,../automation/jobs/gen/ds/small/16_MpiViSchema02_8.yaml,/data/data_small/,MpiViSchema02,30,8,39909,37493,43992,791828,24068,43992,1016,0.000000,0.056152,0.609827,0.000004
2022-01-23_22:09:41,hpcclassb,../automation/jobs/gen/ds/small/17_MpiViSchema03_8.yaml,/data/data_small/,MpiViSchema03,30,8,164575,164037,34432,991752,32588,34432,1016,0.000000,0.056152,0.609827,0.000004
2022-01-23_22:12:28,hpcclassb,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,30,16,37836,37239,34268,986640,32200,34268,1888,0.000000,0.092773,1.102041,0.000012
2022-01-23_22:13:09,hpcclassb,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,30,16,38739,37370,44260,791668,24088,44260,1888,0.000000,0.092773,1.102041,0.000012
2022-01-23_22:13:50,hpcclassb,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,30,16,149036,148195,34356,992488,32536,34356,1888,0.000000,0.092773,1.102041,0.000012
2022-01-23_22:16:21,hpcclassb,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,30,32,40491,40014,33948,988676,32760,33948,3936,0.000000,0.047852,0.563178,0.000003
2022-01-23_22:17:03,hpcclassb,../automation/jobs/gen/ds/small/22_MpiViSchema02_32.yaml,/data/data_small/,MpiViSchema02,30,32,42741,41295,44140,790640,23984,44140,3936,0.000000,0.047852,0.563178,0.000003
2022-01-23_22:17:48,hpcclassb,../automation/jobs/gen/ds/small/23_MpiViSchema03_32.yaml,/data/data_small/,MpiViSchema03,30,32,157460,156967,34532,993084,32552,34532,3936,0.000000,0.047852,0.563178,0.000003
2022-01-23_22:20:28,hpcclassb,../automation/jobs/gen/ds/small/24_MpiViSchema01_64.yaml,/data/data_small/,MpiViSchema01,30,64,31500,30953,34300,988180,32664,34300,5000,0.004395,5.789062,90.703896,0.082272
2022-01-23_22:21:01,hpcclassb,../automation/jobs/gen/ds/small/25_MpiViSchema02_64.yaml,/data/data_small/,MpiViSchema02,30,64,32300,30959,43904,790348,23980,43904,5000,0.004395,5.789062,90.703896,0.082272
2022-01-23_22:21:35,hpcclassb,../automation/jobs/gen/ds/small/26_MpiViSchema03_64.yaml,/data/data_small/,MpiViSchema03,30,64,102644,102148,34452,991280,32424,34452,5000,0.004395,5.789062,90.703896,0.082272
2022-01-23_22:23:19,hpcclassb,../automation/jobs/gen/ds/small/6_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,30,1,72235,71761,34448,987900,32676,34448,265,0.000000,0.038574,1.000650,0.000010
2022-01-23_22:24:33,hpcclassb,../automation/jobs/gen/ds/small/7_MpiViSchema02_1.yaml,/data/data_small/,MpiViSchema02,30,1,74137,72841,43768,789552,23824,43768,265,0.000000,0.038574,1.000650,0.000010
2022-01-23_22:25:49,hpcclassb,../automation/jobs/gen/ds/small/8_MpiViSchema03_1.yaml,/data/data_small/,MpiViSchema03,30,1,318948,318461,34004,991452,32532,34004,265,0.000000,0.038574,1.000650,0.000010
2022-01-23_22:31:10,hpcclassb,../automation/jobs/gen/ds/small/9_MpiViSchema01_2.yaml,/data/data_small/,MpiViSchema01,30,2,45068,44601,34232,987788,32624,34232,316,0.000000,0.087891,0.978549,0.000010
2022-01-24_00:13:22,hpcclassb,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,10,2,3855,3387,43992,280512,24052,43992,316,0.000000,0.087891,0.976927,0.000010
2022-01-24_00:13:26,hpcclassb,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,10,2,3838,3394,43872,280304,24064,43872,316,0.000000,0.087891,0.976927,0.000010
2022-01-24_00:13:31,hpcclassb,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,10,2,4561,4111,43920,280032,23980,43920,316,0.000000,0.087891,0.976927,0.000010
2022-01-24_00:13:36,hpcclassb,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,10,2,3833,3394,43632,279960,24068,43632,316,0.000000,0.087891,0.976927,0.000010
2022-01-24_00:13:41,hpcclassb,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,10,2,3834,3390,43736,280548,24068,43736,316,0.000000,0.087891,0.976927,0.000010
2022-01-24_00:13:45,hpcclassb,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,10,2,3870,3607,34016,327688,32452,34016,316,0.000000,0.087891,0.976927,0.000010
2022-01-24_00:13:50,hpcclassb,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,10,2,3848,3577,33908,327508,32344,33908,316,0.000000,0.087891,0.976927,0.000010
2022-01-24_00:13:54,hpcclassb,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,10,2,3854,3577,33768,327840,32492,33768,316,0.000000,0.087891,0.976927,0.000010
2022-01-24_00:13:59,hpcclassb,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,10,2,3975,3714,33996,327332,32424,33996,316,0.000000,0.087891,0.976927,0.000010
2022-01-24_00:14:04,hpcclassb,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,10,2,4210,3941,33784,326968,32412,33784,316,0.000000,0.087891,0.976927,0.000010
2022-01-24_00:14:09,hpcclassb,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,10,4,5239,4975,34076,328352,32512,34076,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:14:15,hpcclassb,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,10,4,4953,4681,33836,327428,32520,33836,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:14:20,hpcclassb,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,10,4,4802,4524,33460,327448,32520,33460,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:14:26,hpcclassb,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,10,4,4348,4077,33624,327456,32492,33624,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:14:31,hpcclassb,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,10,4,4336,4069,33544,327520,32532,33544,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:14:37,hpcclassb,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,10,4,5149,4688,43744,279696,23856,43744,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:14:42,hpcclassb,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,10,4,5592,5134,43704,280420,24192,43704,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:14:49,hpcclassb,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,10,4,4952,4495,43492,280200,24012,43492,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:14:54,hpcclassb,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,10,4,4934,4479,43748,279848,23980,43748,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:15:00,hpcclassb,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,10,4,6041,5571,43684,280156,24072,43684,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:15:07,hpcclassb,../automation/jobs/gen/ds/small/14_MpiViSchema03_4.yaml,/data/data_small/,MpiViSchema03,10,4,4541,4263,33864,327436,32368,33864,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:15:12,hpcclassb,../automation/jobs/gen/ds/small/14_MpiViSchema03_4.yaml,/data/data_small/,MpiViSchema03,10,4,4530,4260,34292,328256,32444,34292,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:15:18,hpcclassb,../automation/jobs/gen/ds/small/14_MpiViSchema03_4.yaml,/data/data_small/,MpiViSchema03,10,4,4542,4257,33804,327764,32536,33804,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:15:23,hpcclassb,../automation/jobs/gen/ds/small/14_MpiViSchema03_4.yaml,/data/data_small/,MpiViSchema03,10,4,4534,4264,34276,328500,32504,34276,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:15:28,hpcclassb,../automation/jobs/gen/ds/small/14_MpiViSchema03_4.yaml,/data/data_small/,MpiViSchema03,10,4,4519,4253,33760,327232,32436,33760,528,0.000000,0.091309,0.887874,0.000008
2022-01-24_00:15:34,hpcclassb,../automation/jobs/gen/ds/small/15_MpiViSchema01_8.yaml,/data/data_small/,MpiViSchema01,10,8,5689,5414,34040,328060,32480,34040,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:15:40,hpcclassb,../automation/jobs/gen/ds/small/15_MpiViSchema01_8.yaml,/data/data_small/,MpiViSchema01,10,8,6768,6487,33568,327988,32568,33568,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:15:48,hpcclassb,../automation/jobs/gen/ds/small/15_MpiViSchema01_8.yaml,/data/data_small/,MpiViSchema01,10,8,6368,6094,33552,327532,32432,33552,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:15:55,hpcclassb,../automation/jobs/gen/ds/small/15_MpiViSchema01_8.yaml,/data/data_small/,MpiViSchema01,10,8,6163,5894,33840,328680,32600,33840,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:16:02,hpcclassb,../automation/jobs/gen/ds/small/15_MpiViSchema01_8.yaml,/data/data_small/,MpiViSchema01,10,8,6465,6182,33752,327916,32520,33752,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:16:09,hpcclassb,../automation/jobs/gen/ds/small/16_MpiViSchema02_8.yaml,/data/data_small/,MpiViSchema02,10,8,6108,5635,44024,280672,24068,44024,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:16:17,hpcclassb,../automation/jobs/gen/ds/small/16_MpiViSchema02_8.yaml,/data/data_small/,MpiViSchema02,10,8,9264,8783,43420,279184,23984,43420,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:16:27,hpcclassb,../automation/jobs/gen/ds/small/16_MpiViSchema02_8.yaml,/data/data_small/,MpiViSchema02,10,8,5598,5164,43800,280432,24208,43800,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:16:33,hpcclassb,../automation/jobs/gen/ds/small/16_MpiViSchema02_8.yaml,/data/data_small/,MpiViSchema02,10,8,5605,5162,43692,280148,24044,43692,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:16:40,hpcclassb,../automation/jobs/gen/ds/small/16_MpiViSchema02_8.yaml,/data/data_small/,MpiViSchema02,10,8,6359,5910,43848,280324,24172,43848,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:16:47,hpcclassb,../automation/jobs/gen/ds/small/17_MpiViSchema03_8.yaml,/data/data_small/,MpiViSchema03,10,8,5612,5343,34016,327960,32408,34016,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:16:53,hpcclassb,../automation/jobs/gen/ds/small/17_MpiViSchema03_8.yaml,/data/data_small/,MpiViSchema03,10,8,5610,5341,33792,327728,32440,33792,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:17:00,hpcclassb,../automation/jobs/gen/ds/small/17_MpiViSchema03_8.yaml,/data/data_small/,MpiViSchema03,10,8,6328,6053,34124,328928,32592,34124,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:17:07,hpcclassb,../automation/jobs/gen/ds/small/17_MpiViSchema03_8.yaml,/data/data_small/,MpiViSchema03,10,8,5634,5349,33764,327016,32364,33764,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:17:14,hpcclassb,../automation/jobs/gen/ds/small/17_MpiViSchema03_8.yaml,/data/data_small/,MpiViSchema03,10,8,5614,5343,33836,327236,32452,33836,1016,0.000000,0.056152,0.609761,0.000004
2022-01-24_00:17:20,hpcclassb,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,10,16,7643,7368,33444,327080,32484,33444,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:17:29,hpcclassb,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,10,16,8186,7922,34020,328152,32408,34020,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:17:37,hpcclassb,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,10,16,7648,7379,33732,327656,32476,33732,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:17:46,hpcclassb,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,10,16,7637,7366,33536,327404,32472,33536,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:17:54,hpcclassb,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,10,16,7915,7608,33816,327436,32376,33816,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:18:03,hpcclassb,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,10,16,7815,7365,43928,280012,24036,43928,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:18:12,hpcclassb,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,10,16,7823,7376,43584,280516,24056,43584,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:18:20,hpcclassb,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,10,16,8479,8032,43696,280496,24108,43696,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:18:29,hpcclassb,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,10,16,7808,7359,43768,280376,23928,43768,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:18:38,hpcclassb,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,10,16,8270,7815,43932,280320,24140,43932,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:18:48,hpcclassb,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,10,16,7818,7544,33708,327396,32376,33708,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:18:57,hpcclassb,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,10,16,8217,7946,33844,327704,32324,33844,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:19:06,hpcclassb,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,10,16,7804,7541,33844,327912,32568,33844,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:19:14,hpcclassb,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,10,16,8078,7810,33900,327496,32384,33900,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:19:23,hpcclassb,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,10,16,7808,7536,33788,327648,32556,33788,1888,0.000000,0.092773,1.101866,0.000012
2022-01-24_00:19:32,hpcclassb,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,10,32,13088,12823,33552,327344,32548,33552,3936,0.000000,0.047852,0.563049,0.000003
2022-01-24_00:19:45,hpcclassb,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,10,32,12937,12671,34012,327156,32436,34012,3936,0.000000,0.047852,0.563049,0.000003
