datetime,target,configuration,data_set,schema,world_size,com_interval,runtime_ms,runtime_vi_ms,rss_max_rank0_kb,rss_sum_all_kb,rss_min_all_kb,rss_max_all_kb,steps_total,eps_global,jdiff_maxnorm,jdiff_l2norm,jdiff_mse
2022-01-23_15:28:56,rpi,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,16,1,11688,11459,32956,509096,31492,32956,265,0.000000,0.037109,0.997373,0.000010
2022-01-23_15:32:26,rpi,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,16,1,8963,8714,33004,509236,31512,33004,265,0.000000,0.037109,0.997373,0.000010
2022-01-23_15:35:51,rpi,../automation/jobs/gen/ds/small/22_MpiViSchema02_32.yaml,/data/data_small/,MpiViSchema02,16,1,9180,8770,42948,414364,22804,42948,265,0.000000,0.037109,0.997373,0.000010
2022-01-23_15:39:17,rpi,../automation/jobs/gen/ds/small/23_MpiViSchema03_32.yaml,/data/data_small/,MpiViSchema03,16,1,11070,10815,32872,509724,31480,32872,265,0.000000,0.037109,0.997373,0.000010
2022-01-23_15:42:48,rpi,../automation/jobs/gen/ds/small/24_MpiViSchema01_64.yaml,/data/data_small/,MpiViSchema01,16,1,8961,8720,32900,508912,31532,32900,265,0.000000,0.037109,0.997373,0.000010
2022-01-23_15:46:16,rpi,../automation/jobs/gen/ds/small/25_MpiViSchema02_64.yaml,/data/data_small/,MpiViSchema02,16,1,9011,8608,43044,414436,22820,43044,265,0.000000,0.037109,0.997373,0.000010
2022-01-23_15:49:46,rpi,../automation/jobs/gen/ds/small/26_MpiViSchema03_64.yaml,/data/data_small/,MpiViSchema03,16,1,10426,10177,33264,510080,31460,33264,265,0.000000,0.037109,0.997373,0.000010
2022-01-23_15:53:17,rpi,../automation/jobs/gen/ds/small/6_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,16,1,8759,8503,33172,509356,31600,33172,265,0.000000,0.037109,0.997373,0.000010
2022-01-23_15:56:47,rpi,../automation/jobs/gen/ds/small/7_MpiViSchema02_1.yaml,/data/data_small/,MpiViSchema02,16,1,8942,8516,42916,414360,23000,42916,265,0.000000,0.037109,0.997373,0.000010
2022-01-23_16:00:10,rpi,../automation/jobs/gen/ds/small/8_MpiViSchema03_1.yaml,/data/data_small/,MpiViSchema03,16,1,11288,11031,32972,509516,31288,32972,265,0.000000,0.037109,0.997373,0.000010
2022-01-23_16:03:43,rpi,../automation/jobs/gen/ds/small/9_MpiViSchema01_2.yaml,/data/data_small/,MpiViSchema01,16,1,8928,8698,32948,508976,31608,32948,265,0.000000,0.037109,0.997373,0.000010
