datetime,target,configuration,data_set,schema,world_size,com_interval,runtime_ms,runtime_vi_ms,rss_max_rank0_kb,rss_sum_all_kb,rss_min_all_kb,rss_max_all_kb,steps_total,eps_global,jdiff_maxnorm,jdiff_l2norm,jdiff_mse
2022-01-24_20:38:10,local,../automation/jobs/gen/ds/small/17_MpiViSchema03_8.yaml,/data/data_small/,MpiViSchema03,2,8,3617,3382,30876,61404,30528,30876,432,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:38:14,local,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,2,16,4860,4621,30888,61384,30496,30888,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:38:19,local,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,2,16,4858,4620,30824,61396,30572,30824,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:38:24,local,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,2,16,4855,4620,30888,61428,30540,30888,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:38:29,local,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,2,16,4856,4617,30824,61428,30604,30824,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:38:34,local,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,2,16,4859,4620,30816,61372,30556,30816,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:38:39,local,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,2,16,4867,4620,43984,76336,32352,43984,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:38:44,local,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,2,16,4870,4623,44072,76424,32352,44072,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:38:49,local,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,2,16,4867,4620,44052,76348,32296,44052,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:38:54,local,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,2,16,4868,4619,44044,76472,32428,44044,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:38:59,local,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,2,16,4866,4620,44124,76536,32412,44124,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:39:04,local,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,2,16,4866,4627,30884,61408,30524,30884,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:39:09,local,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,2,16,4858,4623,30868,61424,30556,30868,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:39:14,local,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,2,16,4864,4625,30796,61340,30544,30796,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:39:19,local,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,2,16,4864,4626,30744,61264,30520,30744,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:39:24,local,../automation/jobs/gen/ds/small/20_MpiViSchema03_16.yaml,/data/data_small/,MpiViSchema03,2,16,4874,4635,30872,61440,30568,30872,720,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:39:29,local,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,2,32,7566,7327,30896,61488,30592,30896,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:39:36,local,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,2,32,7558,7319,30884,61420,30536,30884,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:39:44,local,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,2,32,7553,7314,30884,61452,30568,30884,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:39:52,local,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,2,32,7557,7321,30820,61316,30496,30820,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:39:59,local,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,2,32,7557,7318,30820,61336,30516,30820,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:40:07,local,../automation/jobs/gen/ds/small/22_MpiViSchema02_32.yaml,/data/data_small/,MpiViSchema02,2,32,7564,7321,44112,76536,32424,44112,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:40:15,local,../automation/jobs/gen/ds/small/22_MpiViSchema02_32.yaml,/data/data_small/,MpiViSchema02,2,32,7562,7320,44116,76468,32352,44116,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:40:23,local,../automation/jobs/gen/ds/small/22_MpiViSchema02_32.yaml,/data/data_small/,MpiViSchema02,2,32,7566,7320,44072,76404,32332,44072,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:40:30,local,../automation/jobs/gen/ds/small/22_MpiViSchema02_32.yaml,/data/data_small/,MpiViSchema02,2,32,7565,7319,44064,76508,32444,44064,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:40:38,local,../automation/jobs/gen/ds/small/22_MpiViSchema02_32.yaml,/data/data_small/,MpiViSchema02,2,32,7557,7310,44052,76456,32404,44052,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:40:46,local,../automation/jobs/gen/ds/small/23_MpiViSchema03_32.yaml,/data/data_small/,MpiViSchema03,2,32,7560,7321,30784,61384,30600,30784,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:40:53,local,../automation/jobs/gen/ds/small/23_MpiViSchema03_32.yaml,/data/data_small/,MpiViSchema03,2,32,7562,7319,30888,61440,30552,30888,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:41:01,local,../automation/jobs/gen/ds/small/23_MpiViSchema03_32.yaml,/data/data_small/,MpiViSchema03,2,32,7568,7326,30804,61400,30596,30804,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:41:09,local,../automation/jobs/gen/ds/small/23_MpiViSchema03_32.yaml,/data/data_small/,MpiViSchema03,2,32,7564,7325,30868,61412,30544,30868,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:41:16,local,../automation/jobs/gen/ds/small/23_MpiViSchema03_32.yaml,/data/data_small/,MpiViSchema03,2,32,7566,7327,30832,61376,30544,30832,1344,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:41:24,local,../automation/jobs/gen/ds/small/24_MpiViSchema01_64.yaml,/data/data_small/,MpiViSchema01,2,64,12560,12326,30820,61368,30548,30820,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:41:37,local,../automation/jobs/gen/ds/small/24_MpiViSchema01_64.yaml,/data/data_small/,MpiViSchema01,2,64,12563,12325,30804,61264,30460,30804,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:41:49,local,../automation/jobs/gen/ds/small/24_MpiViSchema01_64.yaml,/data/data_small/,MpiViSchema01,2,64,12598,12359,30792,61300,30508,30792,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:42:02,local,../automation/jobs/gen/ds/small/24_MpiViSchema01_64.yaml,/data/data_small/,MpiViSchema01,2,64,12563,12323,30888,61460,30572,30888,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:42:15,local,../automation/jobs/gen/ds/small/24_MpiViSchema01_64.yaml,/data/data_small/,MpiViSchema01,2,64,12557,12319,30908,61480,30572,30908,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:42:28,local,../automation/jobs/gen/ds/small/25_MpiViSchema02_64.yaml,/data/data_small/,MpiViSchema02,2,64,12572,12323,44052,76468,32416,44052,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:42:40,local,../automation/jobs/gen/ds/small/25_MpiViSchema02_64.yaml,/data/data_small/,MpiViSchema02,2,64,12568,12322,44040,76436,32396,44040,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:42:53,local,../automation/jobs/gen/ds/small/25_MpiViSchema02_64.yaml,/data/data_small/,MpiViSchema02,2,64,12579,12333,44108,76480,32372,44108,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:43:06,local,../automation/jobs/gen/ds/small/25_MpiViSchema02_64.yaml,/data/data_small/,MpiViSchema02,2,64,12568,12324,44120,76484,32364,44120,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:43:18,local,../automation/jobs/gen/ds/small/25_MpiViSchema02_64.yaml,/data/data_small/,MpiViSchema02,2,64,12559,12316,44040,76380,32340,44040,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:43:31,local,../automation/jobs/gen/ds/small/26_MpiViSchema03_64.yaml,/data/data_small/,MpiViSchema03,2,64,12554,12319,30892,61488,30596,30892,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:43:44,local,../automation/jobs/gen/ds/small/26_MpiViSchema03_64.yaml,/data/data_small/,MpiViSchema03,2,64,12566,12328,30884,61420,30536,30884,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:43:56,local,../automation/jobs/gen/ds/small/26_MpiViSchema03_64.yaml,/data/data_small/,MpiViSchema03,2,64,12563,12324,30824,61408,30584,30824,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:44:09,local,../automation/jobs/gen/ds/small/26_MpiViSchema03_64.yaml,/data/data_small/,MpiViSchema03,2,64,12566,12328,30896,61388,30492,30896,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:44:22,local,../automation/jobs/gen/ds/small/26_MpiViSchema03_64.yaml,/data/data_small/,MpiViSchema03,2,64,12581,12343,30796,61344,30548,30796,2560,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:44:35,local,../automation/jobs/gen/ds/small/6_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,2,1,2805,2568,30896,61432,30536,30896,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:44:37,local,../automation/jobs/gen/ds/small/6_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,2,1,2794,2558,30828,61344,30516,30828,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:44:40,local,../automation/jobs/gen/ds/small/6_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,2,1,2807,2568,30836,61440,30604,30836,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:44:43,local,../automation/jobs/gen/ds/small/6_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,2,1,2805,2570,30892,61472,30580,30892,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:44:46,local,../automation/jobs/gen/ds/small/6_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,2,1,2808,2569,30896,61460,30564,30896,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:44:49,local,../automation/jobs/gen/ds/small/7_MpiViSchema02_1.yaml,/data/data_small/,MpiViSchema02,2,1,2815,2565,44024,76440,32416,44024,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:44:52,local,../automation/jobs/gen/ds/small/7_MpiViSchema02_1.yaml,/data/data_small/,MpiViSchema02,2,1,2810,2563,44116,76568,32452,44116,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:44:55,local,../automation/jobs/gen/ds/small/7_MpiViSchema02_1.yaml,/data/data_small/,MpiViSchema02,2,1,2811,2563,44044,76500,32456,44044,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:44:58,local,../automation/jobs/gen/ds/small/7_MpiViSchema02_1.yaml,/data/data_small/,MpiViSchema02,2,1,2814,2565,44112,76584,32472,44112,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:01,local,../automation/jobs/gen/ds/small/7_MpiViSchema02_1.yaml,/data/data_small/,MpiViSchema02,2,1,2809,2566,43976,76412,32436,43976,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:04,local,../automation/jobs/gen/ds/small/8_MpiViSchema03_1.yaml,/data/data_small/,MpiViSchema03,2,1,2804,2568,30892,61412,30520,30892,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:07,local,../automation/jobs/gen/ds/small/8_MpiViSchema03_1.yaml,/data/data_small/,MpiViSchema03,2,1,2810,2571,30772,61308,30536,30772,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:10,local,../automation/jobs/gen/ds/small/8_MpiViSchema03_1.yaml,/data/data_small/,MpiViSchema03,2,1,2809,2570,30812,61360,30548,30812,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:13,local,../automation/jobs/gen/ds/small/8_MpiViSchema03_1.yaml,/data/data_small/,MpiViSchema03,2,1,2806,2571,30824,61396,30572,30824,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:16,local,../automation/jobs/gen/ds/small/8_MpiViSchema03_1.yaml,/data/data_small/,MpiViSchema03,2,1,2810,2571,30860,61352,30492,30860,256,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:19,local,../automation/jobs/gen/ds/small/9_MpiViSchema01_2.yaml,/data/data_small/,MpiViSchema01,2,2,2896,2654,30892,61428,30536,30892,270,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:22,local,../automation/jobs/gen/ds/small/9_MpiViSchema01_2.yaml,/data/data_small/,MpiViSchema01,2,2,2888,2654,30864,61380,30516,30864,270,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:25,local,../automation/jobs/gen/ds/small/9_MpiViSchema01_2.yaml,/data/data_small/,MpiViSchema01,2,2,2889,2654,30892,61404,30512,30892,270,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:28,local,../automation/jobs/gen/ds/small/9_MpiViSchema01_2.yaml,/data/data_small/,MpiViSchema01,2,2,2889,2654,30904,61300,30396,30904,270,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:31,local,../automation/jobs/gen/ds/small/9_MpiViSchema01_2.yaml,/data/data_small/,MpiViSchema01,2,2,2891,2654,30816,61372,30556,30816,270,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:34,local,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,4,2,1901,1653,41944,121436,23968,41944,292,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:36,local,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,4,2,1891,1641,41940,121136,23852,41940,292,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:38,local,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,4,2,1894,1645,41976,121360,23904,41976,292,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:40,local,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,4,2,1892,1649,41964,121204,23860,41964,292,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:42,local,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,4,2,1887,1643,42036,121496,23900,42036,292,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:44,local,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,4,2,1893,1654,30660,121880,30372,30660,292,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:46,local,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,4,2,1894,1648,30724,121972,30348,30724,292,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:48,local,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,4,2,1917,1674,30644,121916,30396,30644,292,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:50,local,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,4,2,1900,1653,30788,121908,30320,30788,292,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:52,local,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,4,2,1891,1646,30732,121800,30332,30732,292,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:54,local,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,4,4,2088,1843,30712,122512,30512,30712,360,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:56,local,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,4,4,2063,1820,30688,122496,30532,30688,360,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:45:58,local,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,4,4,2092,1847,30748,122512,30512,30748,360,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:46:00,local,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,4,4,2065,1826,30752,122464,30528,30752,360,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:46:03,local,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,4,4,2069,1821,30692,122316,30464,30692,360,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:46:05,local,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,4,4,2070,1825,41964,121356,23856,41964,360,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:46:07,local,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,4,4,2062,1815,41980,121324,23856,41980,360,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:46:09,local,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,4,4,2074,1827,41964,121388,23896,41964,360,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:46:11,local,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,4,4,2072,1826,42004,121160,23784,42004,360,0.000000,0.003906,0.177200,0.000000
2022-01-24_20:46:14,local,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,4,4,2056,1810,41956,121204,23868,41956,360,0.000000,0.003906,0.177200,0.000000
