datetime,target,configuration,data_set,schema,world_size,com_interval,runtime_ms,runtime_vi_ms,rss_max_rank0_kb,rss_sum_all_kb,rss_min_all_kb,rss_max_all_kb,steps_total,eps_global,jdiff_maxnorm,jdiff_l2norm,jdiff_mse
2022-01-23_06:58:29,nuc,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,2,1,8316,6022,33324,66280,32956,33324,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_06:58:38,nuc,../automation/jobs/gen/ds/small/21_MpiViSchema01_32.yaml,/data/data_small/,MpiViSchema01,2,1,8283,6015,33400,66296,32896,33400,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_06:58:53,nuc,../automation/jobs/gen/ds/small/22_MpiViSchema02_32.yaml,/data/data_small/,MpiViSchema02,2,1,8441,6048,46732,81152,34420,46732,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_06:59:03,nuc,../automation/jobs/gen/ds/small/22_MpiViSchema02_32.yaml,/data/data_small/,MpiViSchema02,2,1,8456,6058,46820,81724,34904,46820,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_06:59:18,nuc,../automation/jobs/gen/ds/small/23_MpiViSchema03_32.yaml,/data/data_small/,MpiViSchema03,2,1,9419,7130,32776,65712,32776,32936,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_06:59:28,nuc,../automation/jobs/gen/ds/small/23_MpiViSchema03_32.yaml,/data/data_small/,MpiViSchema03,2,1,9406,7132,33172,66092,32920,33172,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_06:59:44,nuc,../automation/jobs/gen/ds/small/24_MpiViSchema01_64.yaml,/data/data_small/,MpiViSchema01,2,1,8307,6019,33376,66200,32824,33376,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_06:59:54,nuc,../automation/jobs/gen/ds/small/24_MpiViSchema01_64.yaml,/data/data_small/,MpiViSchema01,2,1,8314,6022,33264,66140,32876,33264,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:00:09,nuc,../automation/jobs/gen/ds/small/25_MpiViSchema02_64.yaml,/data/data_small/,MpiViSchema02,2,1,8421,6021,46868,81772,34904,46868,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:00:18,nuc,../automation/jobs/gen/ds/small/25_MpiViSchema02_64.yaml,/data/data_small/,MpiViSchema02,2,1,8428,6034,46704,81420,34716,46704,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:00:33,nuc,../automation/jobs/gen/ds/small/26_MpiViSchema03_64.yaml,/data/data_small/,MpiViSchema03,2,1,9431,7135,32916,65876,32916,32960,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:00:43,nuc,../automation/jobs/gen/ds/small/26_MpiViSchema03_64.yaml,/data/data_small/,MpiViSchema03,2,1,9459,7169,32904,65852,32904,32948,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:01:00,nuc,../automation/jobs/gen/ds/small/6_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,2,1,8287,6010,33364,66216,32852,33364,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:01:09,nuc,../automation/jobs/gen/ds/small/6_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,2,1,8308,6030,33196,66116,32920,33196,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:01:22,nuc,../automation/jobs/gen/ds/small/7_MpiViSchema02_1.yaml,/data/data_small/,MpiViSchema02,2,1,8426,6035,46660,81380,34720,46660,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:01:32,nuc,../automation/jobs/gen/ds/small/7_MpiViSchema02_1.yaml,/data/data_small/,MpiViSchema02,2,1,8440,6037,46672,81332,34660,46672,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:01:47,nuc,../automation/jobs/gen/ds/small/8_MpiViSchema03_1.yaml,/data/data_small/,MpiViSchema03,2,1,9411,7132,32972,65916,32944,32972,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:01:57,nuc,../automation/jobs/gen/ds/small/8_MpiViSchema03_1.yaml,/data/data_small/,MpiViSchema03,2,1,9410,7138,33060,65984,32924,33060,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:02:13,nuc,../automation/jobs/gen/ds/small/9_MpiViSchema01_2.yaml,/data/data_small/,MpiViSchema01,2,1,8297,6013,33404,66172,32768,33404,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:02:22,nuc,../automation/jobs/gen/ds/small/9_MpiViSchema01_2.yaml,/data/data_small/,MpiViSchema01,2,1,8308,6031,33152,66080,32928,33152,256,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:02:37,nuc,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,4,1,7939,5542,44692,132056,26552,44692,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:02:46,nuc,../automation/jobs/gen/ds/small/10_MpiViSchema02_2.yaml,/data/data_small/,MpiViSchema02,4,1,7915,5511,44760,132020,26584,44760,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:03:01,nuc,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,4,1,8355,6076,33132,132176,32964,33132,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:03:10,nuc,../automation/jobs/gen/ds/small/11_MpiViSchema03_2.yaml,/data/data_small/,MpiViSchema03,4,1,8281,6016,33432,132584,32976,33432,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:03:25,nuc,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,4,1,7904,5585,33532,133684,33100,33680,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:03:34,nuc,../automation/jobs/gen/ds/small/12_MpiViSchema01_4.yaml,/data/data_small/,MpiViSchema01,4,1,7849,5562,33496,133768,33196,33612,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:03:49,nuc,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,4,1,7736,5363,44436,131648,26556,44436,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:03:57,nuc,../automation/jobs/gen/ds/small/13_MpiViSchema02_4.yaml,/data/data_small/,MpiViSchema02,4,1,7760,5350,44540,131416,26316,44540,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:04:12,nuc,../automation/jobs/gen/ds/small/14_MpiViSchema03_4.yaml,/data/data_small/,MpiViSchema03,4,1,8315,6021,33324,132408,32912,33324,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:04:21,nuc,../automation/jobs/gen/ds/small/14_MpiViSchema03_4.yaml,/data/data_small/,MpiViSchema03,4,1,8317,6016,33312,132548,33032,33312,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:04:36,nuc,../automation/jobs/gen/ds/small/15_MpiViSchema01_8.yaml,/data/data_small/,MpiViSchema01,4,1,7778,5496,33240,133436,33204,33536,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:04:45,nuc,../automation/jobs/gen/ds/small/15_MpiViSchema01_8.yaml,/data/data_small/,MpiViSchema01,4,1,7931,5633,33404,133612,33016,33640,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:05:00,nuc,../automation/jobs/gen/ds/small/16_MpiViSchema02_8.yaml,/data/data_small/,MpiViSchema02,4,1,7902,5511,44600,131316,26320,44600,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:05:08,nuc,../automation/jobs/gen/ds/small/16_MpiViSchema02_8.yaml,/data/data_small/,MpiViSchema02,4,1,7921,5509,44676,131824,26592,44676,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:05:23,nuc,../automation/jobs/gen/ds/small/17_MpiViSchema03_8.yaml,/data/data_small/,MpiViSchema03,4,1,8325,6036,33340,132408,32840,33340,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:05:32,nuc,../automation/jobs/gen/ds/small/17_MpiViSchema03_8.yaml,/data/data_small/,MpiViSchema03,4,1,8341,6058,33448,132372,32808,33448,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:05:47,nuc,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,4,1,7586,5301,33680,133716,32988,33680,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:05:56,nuc,../automation/jobs/gen/ds/small/18_MpiViSchema01_16.yaml,/data/data_small/,MpiViSchema01,4,1,7769,5484,33168,133408,33072,33628,264,0.000000,0.003906,0.177200,0.000000
2022-01-23_07:06:11,nuc,../automation/jobs/gen/ds/small/19_MpiViSchema02_16.yaml,/data/data_small/,MpiViSchema02,4,1,7913,5517,44700,131768,26576,44700,264,0.000000,0.003906,0.177200,0.000000
