datetime,target,configuration,data_set,schema,world_size,com_interval,runtime_ms,runtime_vi_ms,rss_max_rank0_kb,rss_sum_all_kb,rss_min_all_kb,rss_max_all_kb,steps_total,eps_global,jdiff_maxnorm,jdiff_l2norm,jdiff_mse
2022-01-23_06:20:19,hpcclassb,../automation/jobs/gen/ds/debug/18_MpiViSchema01_64.yaml,/data/data_debug/,MpiViSchema01,2,1,257,7,13848,27996,13848,14148,755,0.000000,0.096680,0.346600,0.000961
2022-01-23_06:20:20,hpcclassb,../automation/jobs/gen/ds/debug/18_MpiViSchema01_64.yaml,/data/data_debug/,MpiViSchema01,2,1,252,7,13728,27532,13728,13804,1115,0.000000,0.000000,0.000000,0.000000
2022-01-23_06:20:22,hpcclassb,../automation/jobs/gen/ds/debug/19_MpiViSchema02_64.yaml,/data/data_debug/,MpiViSchema02,2,1,259,12,14008,28024,14008,14016,1677,0.000000,0.096680,0.628517,0.003160
2022-01-23_06:20:24,hpcclassb,../automation/jobs/gen/ds/debug/19_MpiViSchema02_64.yaml,/data/data_debug/,MpiViSchema02,2,1,254,6,13940,27984,13940,14044,724,0.000000,0.096680,0.346600,0.000961
2022-01-23_06:20:25,hpcclassb,../automation/jobs/gen/ds/debug/19_MpiViSchema02_64.yaml,/data/data_debug/,MpiViSchema02,2,1,251,12,14076,27824,13748,14076,1617,0.000000,0.096680,0.582195,0.002712
2022-01-23_06:20:27,hpcclassb,../automation/jobs/gen/ds/debug/1_MpiViSchema02_1.yaml,/data/data_debug/,MpiViSchema02,2,1,254,4,13992,28180,13992,14188,530,0.000000,0.096680,0.582195,0.002712
2022-01-23_06:20:29,hpcclassb,../automation/jobs/gen/ds/debug/1_MpiViSchema02_1.yaml,/data/data_debug/,MpiViSchema02,2,1,256,13,13968,27708,13740,13968,1791,0.000000,0.096680,0.599985,0.002880
2022-01-23_06:20:31,hpcclassb,../automation/jobs/gen/ds/debug/1_MpiViSchema02_1.yaml,/data/data_debug/,MpiViSchema02,2,1,249,1,14132,28208,14076,14132,246,0.000000,0.001953,0.003906,0.000000
2022-01-23_06:20:32,hpcclassb,../automation/jobs/gen/ds/debug/20_MpiViSchema03_64.yaml,/data/data_debug/,MpiViSchema03,2,1,252,3,14012,28128,14012,14116,246,0.000000,0.001953,0.003906,0.000000
2022-01-23_06:20:34,hpcclassb,../automation/jobs/gen/ds/debug/20_MpiViSchema03_64.yaml,/data/data_debug/,MpiViSchema03,2,1,244,2,13980,27876,13896,13980,332,0.000000,0.000092,0.000255,0.000000
2022-01-23_06:20:36,hpcclassb,../automation/jobs/gen/ds/debug/20_MpiViSchema03_64.yaml,/data/data_debug/,MpiViSchema03,2,1,253,15,13988,28056,13988,14068,1654,0.000000,0.096680,0.552351,0.002441
2022-01-23_06:20:38,hpcclassb,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,2,1,255,8,14064,28228,14064,14164,1013,0.000000,0.096680,0.628517,0.003160
2022-01-23_06:20:39,hpcclassb,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,2,1,248,2,14088,27968,13880,14088,246,0.000000,0.001953,0.003906,0.000000
2022-01-23_06:20:41,hpcclassb,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,2,1,262,13,13968,27948,13968,13980,1389,0.000000,0.096680,0.440451,0.001552
2022-01-23_06:20:43,hpcclassb,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,2,1,249,1,14000,27936,13936,14000,246,0.000000,0.001953,0.003906,0.000000
2022-01-23_06:20:45,hpcclassb,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,2,1,248,1,14048,28128,14048,14080,246,0.000000,0.001953,0.003906,0.000000
2022-01-23_06:20:46,hpcclassb,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,2,1,246,1,13772,27752,13772,13980,246,0.000000,0.001953,0.003906,0.000000
2022-01-23_06:20:48,hpcclassb,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,2,1,259,9,14168,28360,14168,14192,1326,0.000000,0.096680,0.599985,0.002880
2022-01-23_06:20:50,hpcclassb,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,2,1,253,12,13908,27824,13908,13916,1642,0.000000,0.096680,0.552351,0.002441
2022-01-23_06:20:52,hpcclassb,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,2,1,255,13,13748,27696,13748,13948,1646,0.000000,0.096680,0.346600,0.000961
2022-01-23_06:20:53,hpcclassb,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,2,1,249,2,14032,27964,13932,14032,259,0.000000,0.000000,0.000000,0.000000
2022-01-23_06:20:55,hpcclassb,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,2,1,258,16,13740,27760,13740,14020,1771,0.000000,0.096680,0.346600,0.000961
2022-01-23_06:20:57,hpcclassb,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,2,1,247,2,13948,27880,13932,13948,246,0.000000,0.001953,0.003906,0.000000
2022-01-23_06:20:59,hpcclassb,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,2,1,256,5,13956,28024,13956,14068,695,0.000000,0.096680,0.346600,0.000961
2022-01-23_06:21:00,hpcclassb,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,2,1,257,13,13960,28048,13960,14088,1764,0.000000,0.096680,0.440803,0.001554
2022-01-23_06:21:02,hpcclassb,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,2,1,242,3,14040,28156,14040,14116,533,0.000000,0.000000,0.000000,0.000000
2022-01-23_06:21:04,hpcclassb,../automation/jobs/gen/ds/debug/7_MpiViSchema02_4.yaml,/data/data_debug/,MpiViSchema02,2,1,256,8,14216,27944,13728,14216,1206,0.000000,0.096680,0.346600,0.000961
2022-01-23_06:21:05,hpcclassb,../automation/jobs/gen/ds/debug/7_MpiViSchema02_4.yaml,/data/data_debug/,MpiViSchema02,2,1,258,16,13892,27832,13892,13940,1902,0.000000,0.000092,0.000254,0.000000
2022-01-23_06:21:07,hpcclassb,../automation/jobs/gen/ds/debug/7_MpiViSchema02_4.yaml,/data/data_debug/,MpiViSchema02,2,1,250,3,14008,27868,13860,14008,246,0.000000,0.001953,0.003906,0.000000
2022-01-23_06:21:09,hpcclassb,../automation/jobs/gen/ds/debug/8_MpiViSchema03_4.yaml,/data/data_debug/,MpiViSchema03,2,1,255,11,13836,27900,13836,14064,1303,0.000000,0.000090,0.000090,0.000000
2022-01-23_06:21:10,hpcclassb,../automation/jobs/gen/ds/debug/8_MpiViSchema03_4.yaml,/data/data_debug/,MpiViSchema03,2,1,253,6,14000,27780,13780,14000,818,0.000000,0.000090,0.000090,0.000000
2022-01-23_06:21:12,hpcclassb,../automation/jobs/gen/ds/debug/8_MpiViSchema03_4.yaml,/data/data_debug/,MpiViSchema03,2,1,248,3,13872,27720,13848,13872,246,0.000000,0.001953,0.003906,0.000000
2022-01-23_06:21:14,hpcclassb,../automation/jobs/gen/ds/debug/9_MpiViSchema01_8.yaml,/data/data_debug/,MpiViSchema01,2,1,248,3,13884,28072,13884,14188,326,0.000000,0.000083,0.000281,0.000000
2022-01-23_06:21:16,hpcclassb,../automation/jobs/gen/ds/debug/9_MpiViSchema01_8.yaml,/data/data_debug/,MpiViSchema01,2,1,250,7,14076,28204,14076,14128,1069,0.000000,0.096680,0.346600,0.000961
2022-01-23_06:21:17,hpcclassb,../automation/jobs/gen/ds/debug/9_MpiViSchema01_8.yaml,/data/data_debug/,MpiViSchema01,2,1,254,5,13956,28100,13956,14144,544,0.000000,0.000091,0.000091,0.000000
2022-01-23_06:21:19,hpcclassb,../automation/jobs/gen/ds/debug/0_MpiViSchema01_1.yaml,/data/data_debug/,MpiViSchema01,4,1,260,17,14192,56212,13940,14192,2840,0.000000,0.100586,0.357048,0.001020
2022-01-23_06:21:21,hpcclassb,../automation/jobs/gen/ds/debug/0_MpiViSchema01_1.yaml,/data/data_debug/,MpiViSchema01,4,1,247,1,14140,55940,13872,14140,250,0.000000,0.000092,0.000294,0.000000
2022-01-23_06:21:23,hpcclassb,../automation/jobs/gen/ds/debug/0_MpiViSchema01_1.yaml,/data/data_debug/,MpiViSchema01,4,1,276,30,14184,55892,13732,14184,5000,0.000000,709613440.000000,3189044224.000000,81360029344595968.000000
2022-01-23_06:21:24,hpcclassb,../automation/jobs/gen/ds/debug/10_MpiViSchema02_8.yaml,/data/data_debug/,MpiViSchema02,4,1,242,1,13572,55624,13572,14104,246,0.000000,0.005859,0.010875,0.000001
2022-01-23_06:21:26,hpcclassb,../automation/jobs/gen/ds/debug/10_MpiViSchema02_8.yaml,/data/data_debug/,MpiViSchema02,4,1,246,5,13992,55784,13820,14028,859,0.000000,0.000000,0.000000,0.000000
2022-01-23_06:21:28,hpcclassb,../automation/jobs/gen/ds/debug/10_MpiViSchema02_8.yaml,/data/data_debug/,MpiViSchema02,4,1,242,1,13940,55788,13844,14020,246,0.000000,0.005859,0.010875,0.000001
2022-01-23_06:21:29,hpcclassb,../automation/jobs/gen/ds/debug/11_MpiViSchema03_8.yaml,/data/data_debug/,MpiViSchema03,4,1,259,12,13956,55844,13876,14124,1732,0.000000,0.000090,0.000092,0.000000
2022-01-23_06:21:31,hpcclassb,../automation/jobs/gen/ds/debug/11_MpiViSchema03_8.yaml,/data/data_debug/,MpiViSchema03,4,1,279,36,14068,55896,13900,14068,5000,0.000000,44028480.000000,196499104.000000,308895188779008.000000
2022-01-23_06:21:33,hpcclassb,../automation/jobs/gen/ds/debug/11_MpiViSchema03_8.yaml,/data/data_debug/,MpiViSchema03,4,1,253,9,13964,56096,13964,14080,1279,0.000000,0.000000,0.000000,0.000000
2022-01-23_06:21:35,hpcclassb,../automation/jobs/gen/ds/debug/12_MpiViSchema01_16.yaml,/data/data_debug/,MpiViSchema01,4,1,252,8,13968,55728,13692,14076,1326,0.000000,0.096680,0.346600,0.000961
2022-01-23_06:21:36,hpcclassb,../automation/jobs/gen/ds/debug/12_MpiViSchema01_16.yaml,/data/data_debug/,MpiViSchema01,4,1,250,8,13932,55636,13864,13956,1537,0.000000,0.000000,0.000000,0.000000
2022-01-23_06:21:38,hpcclassb,../automation/jobs/gen/ds/debug/12_MpiViSchema01_16.yaml,/data/data_debug/,MpiViSchema01,4,1,257,14,14000,55828,13824,14036,678,0.000000,0.000000,0.000000,0.000000
2022-01-23_06:21:40,hpcclassb,../automation/jobs/gen/ds/debug/13_MpiViSchema02_16.yaml,/data/data_debug/,MpiViSchema02,4,1,275,28,13868,56072,13868,14196,4365,0.000000,0.096680,0.421417,0.001421
2022-01-23_06:21:42,hpcclassb,../automation/jobs/gen/ds/debug/13_MpiViSchema02_16.yaml,/data/data_debug/,MpiViSchema02,4,1,252,1,13936,55804,13704,14108,246,0.000000,0.005859,0.010875,0.000001
2022-01-23_06:21:43,hpcclassb,../automation/jobs/gen/ds/debug/13_MpiViSchema02_16.yaml,/data/data_debug/,MpiViSchema02,4,1,276,30,13604,55620,13604,14104,5000,0.000000,1365897773056.000000,4441890619392.000000,157843150531999165317120.000000
2022-01-23_06:21:45,hpcclassb,../automation/jobs/gen/ds/debug/14_MpiViSchema03_16.yaml,/data/data_debug/,MpiViSchema03,4,1,253,11,13952,55932,13904,14052,1699,0.000000,0.000090,0.000127,0.000000
2022-01-23_06:21:47,hpcclassb,../automation/jobs/gen/ds/debug/14_MpiViSchema03_16.yaml,/data/data_debug/,MpiViSchema03,4,1,367,126,13932,56196,13928,14248,5000,0.000000,216.255005,676.389099,3660.017578
2022-01-23_06:21:49,hpcclassb,../automation/jobs/gen/ds/debug/14_MpiViSchema03_16.yaml,/data/data_debug/,MpiViSchema03,4,1,279,34,13996,55904,13912,14008,5000,0.000000,0.138672,0.591309,0.002797
2022-01-23_06:21:50,hpcclassb,../automation/jobs/gen/ds/debug/15_MpiViSchema01_32.yaml,/data/data_debug/,MpiViSchema01,4,1,272,30,13904,55752,13904,13980,5000,0.000000,11307530051387392.000000,50816515447980032.000000,20658545111760009228331933237248.000000
2022-01-23_06:21:52,hpcclassb,../automation/jobs/gen/ds/debug/15_MpiViSchema01_32.yaml,/data/data_debug/,MpiViSchema01,4,1,287,42,13980,56052,13820,14184,5000,0.000000,1.037109,3.589745,0.103090
2022-01-23_06:21:54,hpcclassb,../automation/jobs/gen/ds/debug/15_MpiViSchema01_32.yaml,/data/data_debug/,MpiViSchema01,4,1,270,30,13896,55824,13772,14132,5000,0.000000,4784689664.000000,15559779328.000000,1936853778879741952.000000
2022-01-23_06:21:56,hpcclassb,../automation/jobs/gen/ds/debug/16_MpiViSchema02_32.yaml,/data/data_debug/,MpiViSchema02,4,1,276,32,13784,55752,13784,14176,4572,0.000000,0.098633,0.541860,0.002349
2022-01-23_06:21:57,hpcclassb,../automation/jobs/gen/ds/debug/16_MpiViSchema02_32.yaml,/data/data_debug/,MpiViSchema02,4,1,277,32,13852,55932,13852,14124,5000,0.000000,401878378610688.000000,1794431833341952.000000,25759885811678175847543472128.000000
2022-01-23_06:21:59,hpcclassb,../automation/jobs/gen/ds/debug/16_MpiViSchema02_32.yaml,/data/data_debug/,MpiViSchema02,4,1,254,9,14172,56292,13956,14172,1512,0.000000,0.100586,0.357048,0.001020
2022-01-23_06:22:01,hpcclassb,../automation/jobs/gen/ds/debug/17_MpiViSchema03_32.yaml,/data/data_debug/,MpiViSchema03,4,1,271,27,13940,55636,13764,14032,3808,0.000000,0.096680,0.565913,0.002562
2022-01-23_06:22:02,hpcclassb,../automation/jobs/gen/ds/debug/17_MpiViSchema03_32.yaml,/data/data_debug/,MpiViSchema03,4,1,279,35,13952,55760,13900,13968,5000,0.000000,194327758241792.000000,891663530590208.000000,6360510553295537876697612288.000000
2022-01-23_06:22:04,hpcclassb,../automation/jobs/gen/ds/debug/17_MpiViSchema03_32.yaml,/data/data_debug/,MpiViSchema03,4,1,256,11,13924,55800,13904,14052,1634,0.000000,0.096680,0.421417,0.001421
2022-01-23_06:22:06,hpcclassb,../automation/jobs/gen/ds/debug/18_MpiViSchema01_64.yaml,/data/data_debug/,MpiViSchema01,4,1,261,10,14132,56232,13924,14208,1694,0.000000,0.096680,0.489745,0.001919
2022-01-23_06:22:08,hpcclassb,../automation/jobs/gen/ds/debug/18_MpiViSchema01_64.yaml,/data/data_debug/,MpiViSchema01,4,1,280,31,13716,55656,13716,14112,5000,0.000000,33236.746094,151963.468750,184743168.000000
2022-01-23_06:22:10,hpcclassb,../automation/jobs/gen/ds/debug/18_MpiViSchema01_64.yaml,/data/data_debug/,MpiViSchema01,4,1,244,1,14200,56008,13876,14200,246,0.000000,0.005859,0.010875,0.000001
2022-01-23_06:22:11,hpcclassb,../automation/jobs/gen/ds/debug/19_MpiViSchema02_64.yaml,/data/data_debug/,MpiViSchema02,4,1,275,30,13960,55844,13780,14084,4880,0.000000,0.096680,0.421417,0.001421
2022-01-23_06:22:13,hpcclassb,../automation/jobs/gen/ds/debug/19_MpiViSchema02_64.yaml,/data/data_debug/,MpiViSchema02,4,1,246,1,14148,56232,13924,14172,246,0.000000,0.005859,0.010875,0.000001
2022-01-23_06:22:15,hpcclassb,../automation/jobs/gen/ds/debug/19_MpiViSchema02_64.yaml,/data/data_debug/,MpiViSchema02,4,1,270,28,14016,55448,13576,14016,4516,0.000000,0.096680,0.421417,0.001421
2022-01-23_06:22:17,hpcclassb,../automation/jobs/gen/ds/debug/1_MpiViSchema02_1.yaml,/data/data_debug/,MpiViSchema02,4,1,356,57,13972,55960,13928,14084,1102,0.000000,0.000092,0.000223,0.000000
2022-01-23_06:22:18,hpcclassb,../automation/jobs/gen/ds/debug/1_MpiViSchema02_1.yaml,/data/data_debug/,MpiViSchema02,4,1,245,1,14048,56400,14048,14200,246,0.000000,0.005859,0.010875,0.000001
2022-01-23_06:22:20,hpcclassb,../automation/jobs/gen/ds/debug/1_MpiViSchema02_1.yaml,/data/data_debug/,MpiViSchema02,4,1,254,8,14008,55796,13788,14016,1547,0.000000,0.000000,0.000000,0.000000
2022-01-23_06:22:22,hpcclassb,../automation/jobs/gen/ds/debug/20_MpiViSchema03_64.yaml,/data/data_debug/,MpiViSchema03,4,1,255,10,13948,56428,13948,14200,1440,0.000000,0.000000,0.000000,0.000000
2022-01-23_06:22:24,hpcclassb,../automation/jobs/gen/ds/debug/20_MpiViSchema03_64.yaml,/data/data_debug/,MpiViSchema03,4,1,282,37,13912,56024,13912,14100,5000,0.000000,3348972831768576.000000,14944745654583296.000000,1786763196055023717286888341504.000000
2022-01-23_06:22:25,hpcclassb,../automation/jobs/gen/ds/debug/20_MpiViSchema03_64.yaml,/data/data_debug/,MpiViSchema03,4,1,256,12,14068,56128,13932,14096,1816,0.000000,0.000091,0.000091,0.000000
2022-01-23_06:22:27,hpcclassb,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,4,1,284,36,13924,56000,13864,14172,5000,0.000000,366074240.000000,1821424512.000000,26540696718540800.000000
2022-01-23_06:22:29,hpcclassb,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,4,1,273,24,14120,56236,13960,14120,2655,0.000000,0.098633,0.354073,0.001003
2022-01-23_06:22:30,hpcclassb,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,4,1,276,34,14176,56204,13956,14176,5000,0.000000,2041435962562223854716431892480.000000,-nan,-nan
2022-01-23_06:22:32,hpcclassb,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,4,1,276,32,13900,55788,13896,14064,5000,0.000000,232217376.000000,1065519808.000000,9082659682648064.000000
2022-01-23_06:22:34,hpcclassb,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,4,1,257,10,14108,56072,13960,14108,1747,0.000000,0.000000,0.000000,0.000000
2022-01-23_06:22:36,hpcclassb,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,4,1,267,29,13688,55720,13688,14136,4713,0.000000,0.096680,0.489745,0.001919
2022-01-23_06:22:37,hpcclassb,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,4,1,271,30,13748,55800,13748,14188,5000,0.000000,83839112183808.000000,374133393195008.000000,1119806426154557652806402048.000000
2022-01-23_06:22:39,hpcclassb,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,4,1,252,6,14044,55860,13704,14124,1038,0.000000,0.000092,0.000223,0.000000
2022-01-23_06:22:41,hpcclassb,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,4,1,259,11,14224,56308,13884,14224,1900,0.000000,0.096680,0.421417,0.001421
2022-01-23_06:22:43,hpcclassb,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,4,1,250,4,14032,55968,13940,14032,318,0.000000,0.000000,0.000000,0.000000
2022-01-23_06:22:44,hpcclassb,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,4,1,279,34,14132,56420,14004,14164,5000,0.000000,1792821.500000,8065928.000000,520473542656.000000
2022-01-23_06:22:46,hpcclassb,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,4,1,257,12,14024,56260,13968,14136,1758,0.000000,0.000092,0.000223,0.000000
2022-01-23_06:22:48,hpcclassb,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,4,1,277,31,13916,56096,13904,14164,5000,0.000000,37478786400256.000000,167249314840576.000000,223778669843279435484102656.000000
2022-01-23_06:22:49,hpcclassb,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,4,1,262,20,13888,55764,13780,14152,3184,0.000000,0.096680,0.421417,0.001421
2022-01-23_06:22:51,hpcclassb,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,4,1,274,31,13760,55888,13760,14136,5000,0.000000,6917143077584896.000000,34416734731501568.000000,9476093105963003715498465558528.000000
2022-01-23_06:22:53,hpcclassb,../automation/jobs/gen/ds/debug/7_MpiViSchema02_4.yaml,/data/data_debug/,MpiViSchema02,4,1,272,27,14132,55656,13744,14132,2118,0.000000,0.100586,0.357048,0.001020
