datetime,target,configuration,data_set,schema,world_size,com_interval,runtime_ms,runtime_vi_ms,rss_max_rank0_kb,rss_sum_all_kb,rss_min_all_kb,rss_max_all_kb,steps_total,eps_global,jdiff_maxnorm,jdiff_l2norm,jdiff_mse
2022-01-22_17:20:10,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,11765,11511,32372,254372,31532,32372,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:23:04,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,11901,11651,32580,254336,31444,32580,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:25:53,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,11930,11679,32332,254364,31496,32332,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:28:45,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,11885,11643,32344,254676,31604,32344,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:31:36,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,12427,12175,32492,254348,31572,32492,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:34:28,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,12089,11846,32484,254340,31500,32484,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:37:21,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,12380,12133,32420,253920,31404,32420,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:40:11,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,11716,11464,32452,254236,31472,32452,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:42:59,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,12692,12446,32480,254220,31468,32480,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:45:52,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,12386,12135,32420,254192,31616,32420,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:48:42,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,12301,12065,32416,254140,31524,32416,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:51:33,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,11890,11633,32360,254260,31404,32360,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_17:54:26,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,8,1,12584,12343,32448,254340,31632,32448,270,0.000000,0.013184,0.239891,0.000001
2022-01-22_18:13:08,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10242,10014,32936,381328,31520,32936,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:15:59,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10749,10493,32964,382108,31600,32964,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:18:51,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10432,10196,32940,381400,31528,32940,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:21:47,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10162,9910,32664,381032,31564,32664,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:24:38,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10487,10248,33004,381088,31468,33004,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:27:29,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10618,10372,32984,381408,31536,32984,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:30:21,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10017,9772,32696,381204,31480,32696,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:33:05,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10365,10132,32640,381424,31508,32640,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:35:53,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10195,9902,32928,381500,31488,32928,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:38:43,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10387,10124,32972,381124,31460,32972,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:41:30,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,9988,9740,32716,381296,31516,32716,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:44:20,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,9982,9732,32744,381380,31520,32744,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:47:09,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10245,10000,32688,380692,31484,32688,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:49:59,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,9943,9693,32940,381204,31432,32940,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:52:48,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10232,9985,32356,380892,31448,32356,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:55:37,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10279,10029,32744,380992,31400,32744,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_18:58:22,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10017,9775,32908,380984,31568,32908,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_19:01:06,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10449,10198,32388,380400,31456,32388,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_19:03:56,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,9962,9713,33100,382076,31648,33100,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_19:06:41,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,12,1,10361,10112,32828,381300,31464,32828,265,0.000000,0.037109,0.996491,0.000010
2022-01-22_19:10:21,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14757,14538,32028,126952,31568,32028,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:13:13,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14953,14743,32068,127220,31664,32068,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:16:08,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14644,14426,32040,127152,31656,32040,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:19:03,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14566,14347,32048,127352,31668,32048,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:21:58,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14465,14246,31952,127304,31696,31952,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:24:53,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14501,14274,31928,126652,31536,31928,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:27:44,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14617,14400,32008,126808,31596,32008,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:30:37,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14889,14676,32024,126852,31484,32024,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:33:32,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14623,14406,31840,126748,31496,31840,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:36:27,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14581,14351,32020,127368,31508,32020,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:39:17,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14853,14638,32068,127336,31748,32068,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:42:12,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14476,14248,32016,127192,31704,32016,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:45:00,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14376,14159,31952,127160,31620,31952,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:47:56,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14653,14414,32048,127164,31676,32048,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:50:47,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14965,14747,31972,126776,31452,31972,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:53:43,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14615,14390,32056,127244,31700,32056,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:56:38,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14806,14587,31952,127144,31564,31952,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_19:59:33,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14561,14333,32028,126968,31576,32028,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_20:02:22,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14820,14593,32024,127024,31520,32024,264,0.000000,0.003906,0.177200,0.000000
2022-01-22_20:05:18,rpi,../automation/jobs/rpi/default.yaml,/data/data_small/,MpiViSchema01,4,1,14603,14378,32020,127220,31688,32020,264,0.000000,0.003906,0.177200,0.000000
