datetime,target,configuration,data_set,schema,world_size,com_interval,runtime_ms,runtime_vi_ms,rss_max_rank0_kb,rss_sum_all_kb,rss_min_all_kb,rss_max_all_kb,steps_total,eps_global,jdiff_maxnorm,jdiff_l2norm,jdiff_mse
2022-01-23_04:37:30,local,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,1,1,255,7,14560,14560,14560,14560,764,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:37:31,local,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,1,1,265,17,14756,14756,14756,14756,741,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:37:32,local,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,1,1,281,25,14820,14820,14820,14820,884,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:37:34,local,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,1,1,274,26,14436,14436,14436,14436,1348,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:37:35,local,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,1,1,289,26,14692,14692,14692,14692,834,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:37:36,local,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,1,1,259,28,14736,14736,14736,14736,957,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:37:37,local,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,1,1,232,10,14624,14624,14624,14624,1096,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:37:38,local,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,1,1,261,14,14308,14308,14308,14308,846,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:37:39,local,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,1,1,291,28,14420,14420,14420,14420,959,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:37:43,local,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,1,1,287,34,14720,14720,14720,14720,1433,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:37:48,local,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,1,1,281,28,14768,14768,14768,14768,916,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:37:49,local,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,1,1,228,8,14788,14788,14788,14788,851,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:37:50,local,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,1,1,262,32,14804,14804,14804,14804,1273,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:37:51,local,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,1,1,224,6,14596,14596,14596,14596,770,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:37:52,local,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,1,1,248,7,14744,14744,14744,14744,899,0.000000,0.096680,0.216182,0.000374
2022-01-23_04:37:53,local,../automation/jobs/gen/ds/debug/7_MpiViSchema02_4.yaml,/data/data_debug/,MpiViSchema02,1,1,280,27,14796,14796,14796,14796,891,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:37:54,local,../automation/jobs/gen/ds/debug/7_MpiViSchema02_4.yaml,/data/data_debug/,MpiViSchema02,1,1,262,9,14832,14832,14832,14832,972,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:37:55,local,../automation/jobs/gen/ds/debug/7_MpiViSchema02_4.yaml,/data/data_debug/,MpiViSchema02,1,1,282,27,14588,14588,14588,14588,878,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:37:57,local,../automation/jobs/gen/ds/debug/8_MpiViSchema03_4.yaml,/data/data_debug/,MpiViSchema03,1,1,247,6,14492,14492,14492,14492,694,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:37:58,local,../automation/jobs/gen/ds/debug/8_MpiViSchema03_4.yaml,/data/data_debug/,MpiViSchema03,1,1,252,8,14796,14796,14796,14796,902,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:37:59,local,../automation/jobs/gen/ds/debug/8_MpiViSchema03_4.yaml,/data/data_debug/,MpiViSchema03,1,1,273,29,14684,14684,14684,14684,1009,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:38:03,local,../automation/jobs/gen/ds/debug/9_MpiViSchema01_8.yaml,/data/data_debug/,MpiViSchema01,1,1,255,17,14488,14488,14488,14488,1663,0.000000,0.096680,0.255790,0.000523
2022-01-23_04:38:31,local,../automation/jobs/gen/ds/debug/0_MpiViSchema01_1.yaml,/data/data_debug/,MpiViSchema01,1,1,258,10,14756,14756,14756,14756,1057,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:38:33,local,../automation/jobs/gen/ds/debug/0_MpiViSchema01_1.yaml,/data/data_debug/,MpiViSchema01,1,1,231,9,14480,14480,14480,14480,727,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:38:34,local,../automation/jobs/gen/ds/debug/0_MpiViSchema01_1.yaml,/data/data_debug/,MpiViSchema01,1,1,267,15,14244,14244,14244,14244,1704,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:38:35,local,../automation/jobs/gen/ds/debug/10_MpiViSchema02_8.yaml,/data/data_debug/,MpiViSchema02,1,1,291,30,14528,14528,14528,14528,1101,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:38:36,local,../automation/jobs/gen/ds/debug/10_MpiViSchema02_8.yaml,/data/data_debug/,MpiViSchema02,1,1,255,10,14820,14820,14820,14820,1077,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:38:37,local,../automation/jobs/gen/ds/debug/10_MpiViSchema02_8.yaml,/data/data_debug/,MpiViSchema02,1,1,248,7,14500,14500,14500,14500,790,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:38:38,local,../automation/jobs/gen/ds/debug/11_MpiViSchema03_8.yaml,/data/data_debug/,MpiViSchema03,1,1,245,10,14728,14728,14728,14728,1097,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:38:39,local,../automation/jobs/gen/ds/debug/11_MpiViSchema03_8.yaml,/data/data_debug/,MpiViSchema03,1,1,289,33,14532,14532,14532,14532,1336,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:38:40,local,../automation/jobs/gen/ds/debug/11_MpiViSchema03_8.yaml,/data/data_debug/,MpiViSchema03,1,1,283,28,14608,14608,14608,14608,1023,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:38:41,local,../automation/jobs/gen/ds/debug/12_MpiViSchema01_16.yaml,/data/data_debug/,MpiViSchema01,1,1,259,29,14564,14564,14564,14564,982,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:38:42,local,../automation/jobs/gen/ds/debug/12_MpiViSchema01_16.yaml,/data/data_debug/,MpiViSchema01,1,1,293,30,14520,14520,14520,14520,1060,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:38:43,local,../automation/jobs/gen/ds/debug/12_MpiViSchema01_16.yaml,/data/data_debug/,MpiViSchema01,1,1,282,31,14780,14780,14780,14780,1104,0.000000,0.096680,0.216182,0.000374
2022-01-23_04:38:48,local,../automation/jobs/gen/ds/debug/13_MpiViSchema02_16.yaml,/data/data_debug/,MpiViSchema02,1,1,246,6,14540,14540,14540,14540,724,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:38:52,local,../automation/jobs/gen/ds/debug/13_MpiViSchema02_16.yaml,/data/data_debug/,MpiViSchema02,1,1,252,7,14756,14756,14756,14756,839,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:38:53,local,../automation/jobs/gen/ds/debug/13_MpiViSchema02_16.yaml,/data/data_debug/,MpiViSchema02,1,1,267,22,14640,14640,14640,14640,929,0.000000,0.096680,0.216182,0.000374
2022-01-23_04:38:54,local,../automation/jobs/gen/ds/debug/14_MpiViSchema03_16.yaml,/data/data_debug/,MpiViSchema03,1,1,253,9,14504,14504,14504,14504,990,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:38:56,local,../automation/jobs/gen/ds/debug/14_MpiViSchema03_16.yaml,/data/data_debug/,MpiViSchema03,1,1,283,26,14616,14616,14616,14616,917,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:38:57,local,../automation/jobs/gen/ds/debug/14_MpiViSchema03_16.yaml,/data/data_debug/,MpiViSchema03,1,1,286,33,14516,14516,14516,14516,1221,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:38:58,local,../automation/jobs/gen/ds/debug/15_MpiViSchema01_32.yaml,/data/data_debug/,MpiViSchema01,1,1,282,32,14648,14648,14648,14648,1319,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:38:59,local,../automation/jobs/gen/ds/debug/15_MpiViSchema01_32.yaml,/data/data_debug/,MpiViSchema01,1,1,249,15,14788,14788,14788,14788,1608,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:39:00,local,../automation/jobs/gen/ds/debug/15_MpiViSchema01_32.yaml,/data/data_debug/,MpiViSchema01,1,1,286,28,14676,14676,14676,14676,915,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:39:01,local,../automation/jobs/gen/ds/debug/16_MpiViSchema02_32.yaml,/data/data_debug/,MpiViSchema02,1,1,279,23,14572,14572,14572,14572,721,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:02,local,../automation/jobs/gen/ds/debug/16_MpiViSchema02_32.yaml,/data/data_debug/,MpiViSchema02,1,1,259,29,14712,14712,14712,14712,1029,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:04,local,../automation/jobs/gen/ds/debug/16_MpiViSchema02_32.yaml,/data/data_debug/,MpiViSchema02,1,1,260,8,14672,14672,14672,14672,907,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:08,local,../automation/jobs/gen/ds/debug/17_MpiViSchema03_32.yaml,/data/data_debug/,MpiViSchema03,1,1,252,9,14588,14588,14588,14588,1050,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:12,local,../automation/jobs/gen/ds/debug/17_MpiViSchema03_32.yaml,/data/data_debug/,MpiViSchema03,1,1,287,27,14672,14672,14672,14672,920,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:13,local,../automation/jobs/gen/ds/debug/17_MpiViSchema03_32.yaml,/data/data_debug/,MpiViSchema03,1,1,285,34,14644,14644,14644,14644,1301,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:39:14,local,../automation/jobs/gen/ds/debug/18_MpiViSchema01_64.yaml,/data/data_debug/,MpiViSchema01,1,1,282,26,14564,14564,14564,14564,844,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:39:16,local,../automation/jobs/gen/ds/debug/18_MpiViSchema01_64.yaml,/data/data_debug/,MpiViSchema01,1,1,303,24,14708,14708,14708,14708,727,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:17,local,../automation/jobs/gen/ds/debug/18_MpiViSchema01_64.yaml,/data/data_debug/,MpiViSchema01,1,1,298,44,14624,14624,14624,14624,1939,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:39:18,local,../automation/jobs/gen/ds/debug/19_MpiViSchema02_64.yaml,/data/data_debug/,MpiViSchema02,1,1,263,17,14676,14676,14676,14676,700,0.000000,0.096680,0.216182,0.000374
2022-01-23_04:39:19,local,../automation/jobs/gen/ds/debug/19_MpiViSchema02_64.yaml,/data/data_debug/,MpiViSchema02,1,1,281,26,14508,14508,14508,14508,852,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:20,local,../automation/jobs/gen/ds/debug/19_MpiViSchema02_64.yaml,/data/data_debug/,MpiViSchema02,1,1,254,24,14844,14844,14844,14844,885,0.000000,0.096680,0.216182,0.000374
2022-01-23_04:39:21,local,../automation/jobs/gen/ds/debug/1_MpiViSchema02_1.yaml,/data/data_debug/,MpiViSchema02,1,1,262,29,14640,14640,14640,14640,1056,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:22,local,../automation/jobs/gen/ds/debug/1_MpiViSchema02_1.yaml,/data/data_debug/,MpiViSchema02,1,1,279,34,14616,14616,14616,14616,1662,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:39:24,local,../automation/jobs/gen/ds/debug/1_MpiViSchema02_1.yaml,/data/data_debug/,MpiViSchema02,1,1,279,26,14792,14792,14792,14792,855,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:28,local,../automation/jobs/gen/ds/debug/20_MpiViSchema03_64.yaml,/data/data_debug/,MpiViSchema03,1,1,256,25,14492,14492,14492,14492,796,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:32,local,../automation/jobs/gen/ds/debug/20_MpiViSchema03_64.yaml,/data/data_debug/,MpiViSchema03,1,1,272,18,14820,14820,14820,14820,1947,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:39:33,local,../automation/jobs/gen/ds/debug/20_MpiViSchema03_64.yaml,/data/data_debug/,MpiViSchema03,1,1,279,26,14564,14564,14564,14564,861,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:35,local,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,1,1,250,7,14632,14632,14632,14632,815,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:36,local,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,1,1,254,25,14852,14852,14852,14852,757,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:37,local,../automation/jobs/gen/ds/debug/2_MpiViSchema03_1.yaml,/data/data_debug/,MpiViSchema03,1,1,270,16,14700,14700,14700,14700,1631,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:39:38,local,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,1,1,288,33,14640,14640,14640,14640,1241,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:39:39,local,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,1,1,253,10,14800,14800,14800,14800,1016,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:39:40,local,../automation/jobs/gen/ds/debug/3_MpiViSchema01_2.yaml,/data/data_debug/,MpiViSchema01,1,1,251,6,14800,14800,14800,14800,680,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:41,local,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,1,1,258,6,14728,14728,14728,14728,678,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:43,local,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,1,1,227,9,14576,14576,14576,14576,1068,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:39:44,local,../automation/jobs/gen/ds/debug/4_MpiViSchema02_2.yaml,/data/data_debug/,MpiViSchema02,1,1,236,16,14440,14440,14440,14440,1244,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:39:48,local,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,1,1,254,10,14616,14616,14616,14616,1166,0.000000,0.096680,0.216183,0.000374
2022-01-23_04:39:52,local,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,1,1,283,25,14700,14700,14700,14700,847,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:53,local,../automation/jobs/gen/ds/debug/5_MpiViSchema03_2.yaml,/data/data_debug/,MpiViSchema03,1,1,232,12,14620,14620,14620,14620,929,0.000000,0.096680,0.216182,0.000374
2022-01-23_04:39:54,local,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,1,1,279,23,14712,14712,14712,14712,705,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:56,local,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,1,1,260,27,14448,14448,14448,14448,939,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:57,local,../automation/jobs/gen/ds/debug/6_MpiViSchema01_4.yaml,/data/data_debug/,MpiViSchema01,1,1,272,7,14520,14520,14520,14520,696,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:58,local,../automation/jobs/gen/ds/debug/7_MpiViSchema02_4.yaml,/data/data_debug/,MpiViSchema02,1,1,224,7,14532,14532,14532,14532,768,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:39:59,local,../automation/jobs/gen/ds/debug/7_MpiViSchema02_4.yaml,/data/data_debug/,MpiViSchema02,1,1,284,27,14456,14456,14456,14456,892,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:40:00,local,../automation/jobs/gen/ds/debug/7_MpiViSchema02_4.yaml,/data/data_debug/,MpiViSchema02,1,1,270,22,14728,14728,14728,14728,716,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:40:01,local,../automation/jobs/gen/ds/debug/8_MpiViSchema03_4.yaml,/data/data_debug/,MpiViSchema03,1,1,255,13,14796,14796,14796,14796,1521,0.000000,0.096680,0.635909,0.003235
2022-01-23_04:40:02,local,../automation/jobs/gen/ds/debug/8_MpiViSchema03_4.yaml,/data/data_debug/,MpiViSchema03,1,1,272,8,14660,14660,14660,14660,1061,0.000000,0.096680,0.216182,0.000374
2022-01-23_04:40:04,local,../automation/jobs/gen/ds/debug/8_MpiViSchema03_4.yaml,/data/data_debug/,MpiViSchema03,1,1,229,8,14640,14640,14640,14640,884,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:40:08,local,../automation/jobs/gen/ds/debug/9_MpiViSchema01_8.yaml,/data/data_debug/,MpiViSchema01,1,1,285,29,14756,14756,14756,14756,1095,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:40:12,local,../automation/jobs/gen/ds/debug/9_MpiViSchema01_8.yaml,/data/data_debug/,MpiViSchema01,1,1,280,25,14612,14612,14612,14612,853,0.000000,0.000000,0.000000,0.000000
2022-01-23_04:40:13,local,../automation/jobs/gen/ds/debug/9_MpiViSchema01_8.yaml,/data/data_debug/,MpiViSchema01,1,1,274,29,14608,14608,14608,14608,987,0.000000,0.096680,0.216182,0.000374
2022-01-23_04:40:15,local,../automation/jobs/gen/ds/small/21_MpiViSchema01_1.yaml,/data/data_small/,MpiViSchema01,2,1,6201,5953,33580,66844,33264,33580,256,0.000000,0.003906,0.177200,0.000000
