datetime,target,configuration,data_set,schema,world_size,com_interval,runtime_ms,runtime_vi_ms,rss_max_rank0_kb,rss_sum_all_kb,rss_min_all_kb,rss_max_all_kb,steps_total,eps_global,jdiff_maxnorm,jdiff_l2norm,jdiff_mse
2022-01-22_04:03:41,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,10,1,8034,7742,33868,329500,32472,33868,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:03:50,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,10,1,7367,7082,33672,329388,32720,33672,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:18:26,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,10,1,3881,3577,33908,329696,32776,33908,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:18:31,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,10,1,3828,3549,33964,329740,32644,33964,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:24:32,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,10,1,3971,3567,33720,329356,32712,33720,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:24:37,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,10,1,3801,3524,33568,329772,32748,33568,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:26:02,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,10,1,3789,3511,34124,329140,32576,34124,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:26:07,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,10,1,3737,3462,33548,329532,32732,33548,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:34:28,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,20,1,3857,3561,34300,660068,32636,34300,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:34:33,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,20,1,3602,3316,34592,660488,32764,34592,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:34:37,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,20,1,3586,3305,34020,659736,32632,34020,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:34:42,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,20,1,3674,3381,34356,660956,32804,34356,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:34:46,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,20,1,3559,3277,33836,659596,32576,33836,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:55:22,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,20,1,3230,2948,34528,660800,32684,34528,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:55:25,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,20,1,3420,3123,34372,660124,32640,34372,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:55:30,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,20,1,3439,3150,34356,660780,32756,34356,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:55:34,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,20,1,3691,3405,34408,660380,32692,34408,265,0.000000,0.037109,0.996403,0.000010
2022-01-22_04:55:38,hpcclassb,../automation/jobs/hpcclassb/default.yaml,/data/data_small/,MpiViSchema01,20,1,3270,2990,34460,660628,32640,34460,265,0.000000,0.037109,0.996403,0.000010
